week,week_starting,provider_name,provider_address,city,county,vaccine_type,allocated_doses
Week 8,2021-02-01,Crockett Medical Center Clinic,1050 East Loop 304 Crockett,Crockett,HOUSTON,Moderna,300
Week 8,2021-02-01,Texas Department of Criminal Justice EASTHAM,Farm Road 230 Lovelady,Lovelady,HOUSTON,Moderna,100
Week 8,2021-02-01,Howard County Community Health Center,1300 S Gregg St Big Spring,Big Spring,HOWARD,Moderna,100
Week 8,2021-02-01,Carevide,4311 Wesley St Greenville,Greenville,HUNT,Moderna,100
Week 8,2021-02-01,Golden Plains Community Hospital,100 Medical Dr. Borger,Borger,HUTCHINSON,Moderna,100
Week 8,2021-02-01,Jack County Medical Clinic,215 Chisholm Trail Jacksboro,Jacksboro,JACK,Moderna,400
Week 8,2021-02-01,Texas Department of Criminal Justice Lindsey,1620 FM 3344 Jacksboro,Jacksboro,JACK,Moderna,100
Week 8,2021-02-01,S And R Drug Co,1606 S Margaret Ave Kirbyville,Kirbyville,JASPER,Moderna,100
Week 8,2021-02-01,Fort Davis Family Practice,1 Memorial Square 0792 Fort Davis,Fort Davis,JEFF DAVIS,Moderna,100
Week 8,2021-02-01,Beaumont Health Department,3040 College St,Beaumont,JEFFERSON,Moderna,500
Week 8,2021-02-01,Legacy Communty Health,450 N 11th St,Beaumont,JEFFERSON,Moderna,200
Week 8,2021-02-01,Gulf Coast Health Center Inc.,2548 Memorial Blvd,Port Arthur,JEFFERSON,Moderna,200
Week 8,2021-02-01,Ibn Sina Community Medical Clinic,8455 9th Ave,Port Arthur,JEFFERSON,Moderna,200
Week 8,2021-02-01,Lhd Port Arthur City Health Dept (Re),449 Austin Ave,Port Arthur,JEFFERSON,Moderna,500
Week 8,2021-02-01,The Medical Center Of Southeast Texas,2555 Jimmy Johnson Blvd,Port Arthur,JEFFERSON,Moderna,1000
Week 8,2021-02-01,Gateway Community Health Center Inc. - Hebbronville,473 State Highway 285,Hebbronville,JIM HOGG,Moderna,100
Week 8,2021-02-01,Hometown Healthcare Orange Grove,101 S Eugenia St,Orange Grove,JIM WELLS,Moderna,100
Week 8,2021-02-01,DSHS Cleburne,108 E Kilpatrick St,Cleburne,JOHNSON,Moderna,100
Week 8,2021-02-01,Terrell Fire Department,201 East Nash Street,Terrell,KAUFMAN,Moderna,500
Week 8,2021-02-01,DSHS Kerrville,819 Water St Ste 290,Kerrville,KERR,Moderna,200
Week 8,2021-02-01,Heb Pharmacy 655,313 Sidney Baker Drive S,Kerrville,KERR,Moderna,200
Week 8,2021-02-01,HEB Pharmacy 770,300 Main St,Kerrville,KERR,Moderna,200
Week 8,2021-02-01,Peterson Regional Medical Center - Kerrville,551 Hill Country Dr,Kerrville,KERR,Moderna,300
Week 8,2021-02-01,Walgreens Pharmacy 03730,628 Jefferson St.,Kerrville,KERR,Moderna,200
Week 8,2021-02-01,Walmart Pharmacy 508,1216 Junction Hwy,Kerrville,KERR,Moderna,300
Week 8,2021-02-01,Frontera Healthcare Network-Junction,509 College St,Junction,KIMBLE,Moderna,200
Week 8,2021-02-01,United Medical Centers #2,202 James Street,Brackettville,KINNEY,Moderna,100
Week 8,2021-02-01,Knox City Clinic,712 Se 5th St,Knox City,KNOX,Moderna,300
Week 8,2021-02-01,South Tx Rural Health Serv Cotulla,105 S Stewart,Cotulla,LA SALLE,Moderna,200
Week 8,2021-02-01,Lhd Paris-Lamar Co Health Dept (Re),400 W Sherman St,Paris,LAMAR,Moderna,400
Week 8,2021-02-01,Advent Health Rollins Brook Hospital,608 North Key Avenue,Lampasas,LAMPASAS,Moderna,300
Week 8,2021-02-01,Pieratt's Pharmacy,233 S. Manse,Giddings,LEE,Moderna,200
Week 8,2021-02-01,Health Center Of Southeast Texas-Liberty,1202 N Travis St,Liberty,LIBERTY,Moderna,100
Week 8,2021-02-01,Teare Memorial Clinic,146 Pioneer Dr,Booker,LIPSCOMB,Moderna,100
Week 8,2021-02-01,Corner Drug,600 Bessemer Ave,Llano,LLANO,Moderna,1000
Week 8,2021-02-01,Dshs Phr 1 Hq - Lubbock (Re),6302 Iola Ave,Lubbock,LUBBOCK,Moderna,300
Week 8,2021-02-01,Dshs Hsr 6/5s-Bay City,1700 Merlin St,Bay City,MATAGORDA,Moderna,200
Week 8,2021-02-01,Frontera Healthcare-Brady,2205 S Bridge St Ste 300,Brady,MCCULLOCH,Moderna,200
Week 8,2021-02-01,Family Health Center - Waco,1600 Providence Dr,Waco,MCLENNAN,Moderna,200
Week 8,2021-02-01,South Tx Rural Health Services Devine,1010 W Hondo Ave,Devine,MEDINA,Moderna,200
Week 8,2021-02-01,South Tx Rural Health Services Hondo,2912 Avenue E,Hondo,MEDINA,Moderna,200
Week 8,2021-02-01,Midland Community Healthcare Services - Midland 1,801 E Florida Ave,Midland,MIDLAND,Moderna,200
Week 8,2021-02-01,Mitchell County Hospital,997 W I20,Colorado City,MITCHELL,Moderna,300
Week 8,2021-02-01,"Aspire Hospital, LLC",2006 South Loop 336 West,Conroe,MONTGOMERY,Moderna,100
Week 8,2021-02-01,St. Hope Foundation,1414 S Frazier St Ste 105,Conroe,MONTGOMERY,Moderna,100
Week 8,2021-02-01,Dshs Dumas,501 Success Blvd,Dumas,MOORE,Moderna,100
Week 8,2021-02-01,Brookshires Pharmacy 109,609 Linda Dr,Daingerfield,MORRIS,Moderna,100
Week 8,2021-02-01,East Texas Community Health Services,1309 S. University Dr.,Nacogdoches,NACOGDOCHES,Moderna,200
Week 8,2021-02-01,Magnolia Court Assisted Living,5902 North Street,Nacogdoches,NACOGDOCHES,Moderna,100
Week 8,2021-02-01,Jasper-Newton County Phd (Newton),210 High St,Newton,NEWTON,Moderna,300
Week 8,2021-02-01,Amistad Community Health Center,1533 S Brownlee Blvd Ste 100,Corpus Christi,NUECES,Moderna,200
Week 8,2021-02-01,Corpus Christi Fire Department,2406 Leopard St,Corpus Christi,NUECES,Moderna,500
Week 8,2021-02-01,Family Care Clinic Of Boys Ranch,74 Patterson Circle,Boys Ranch,OLDHAM,Moderna,200
Week 8,2021-02-01,Palo Pinto County Hospital District,400 Sw 25th Ave,Mineral Wells,PALO PINTO,Moderna,300
Week 8,2021-02-01,Hope Community Medicine-Carthage,820 West Panola St.,Carthage,PANOLA,Moderna,200
Week 8,2021-02-01,Cactus Health,700 N Main St,Fort Stockton,PECOS,Moderna,100
Week 8,2021-02-01,PECOS COUNTY MEMORIAL HOSPITAL DBA FAMILY CARE CE,387 W IH 10,Fort Stockton,PECOS,Moderna,400
Week 8,2021-02-01,Texas Department of Criminal Justice LYNAUGH,1098 S. Highway 2037,Fort Stockton,PECOS,Moderna,100
Week 8,2021-02-01,Brookshires Pharmacy 24,100 S Home St,Corrigan,POLK,Moderna,300
Week 8,2021-02-01,Brookshires Pharmacy 21,1253 W Church St,Livingston,POLK,Moderna,500
Week 8,2021-02-01,Presidio County Medical Clinic,1501 N. Erma,Presidio,PRESIDIO,Moderna,200
Week 8,2021-02-01,Dshs Canyon,3407 Pony Express Way,Amarillo,RANDALL,Moderna,500
Week 8,2021-02-01,DSHS Ballinger,2017 Hutchins Avenue,Ballinger,RUNNELS,Moderna,100
Week 8,2021-02-01,Trinity Clinic Family Practice Henderson,105 Zeid Blvd # 2,Henderson,RUSK,Moderna,300
Week 8,2021-02-01,Hope Community Medicine-San Augustine,109 E Main St,San Augustine,SAN AUGUSTINE,Moderna,200
Week 8,2021-02-01,Resource Care Albany Hq,725 Pate St Ste 100,Albany,SHACKELFORD,Moderna,200
Week 8,2021-02-01,Hope Community Medicine-Center,620 Tenaha St,Center,SHELBY,Moderna,200
Week 8,2021-02-01,Hope Community Medicine-Tenaha,157 Wall St,Tenaha,SHELBY,Moderna,100
Week 8,2021-02-01,Stratford Family Medical Clinic,Po Box 1189,Stratford,SHERMAN,Moderna,400
Week 8,2021-02-01,DSHS PHR 4/5N HQ - Tyler (RE),2521 W Front St,Tyler,SMITH,Moderna,100
Week 8,2021-02-01,Glen Rose Medical Center,1021 Holden St,Glen Rose,SOMERVELL,Moderna,300
Week 8,2021-02-01,Nuestra Clinica Del Valle - Rio Grande,600 N Garza St Ste A,Rio Grande City,STARR,Moderna,100
Week 8,2021-02-01,Starr County Memorial Hospital,128 N FM 3167,Rio Grande City,STARR,Moderna,1000
Week 8,2021-02-01,Roma Family Health Clinic - Roma 1,640 E Bravo Blvd # 110397,Roma,STARR,Moderna,200
Week 8,2021-02-01,Stephens Memorial Hospital,200 S Geneva St,Breckenridge,STEPHENS,Moderna,300
Week 8,2021-02-01,Stonewall Memorial Hospital,821 N Broadway St,Aspermont,STONEWALL,Moderna,300
Week 8,2021-02-01,Lillian M Hudspeth Memorial Hospital,308 Hudspeth St,Sonora,SUTTON,Moderna,100
Week 8,2021-02-01,Swisher Memorial Healthcare System,539 Se 2nd St,Tulia,SWISHER,Moderna,300
Week 8,2021-02-01,Throckmorton Rural Health Clinic,802 N Minter Ave Ste B,Throckmorton,THROCKMORTON,Moderna,200
Week 8,2021-02-01,Wellness Pointe - Mount Pleasant,2015 Mulberry Ave Ste 250,Mount Pleasant,TITUS,Moderna,100
Week 8,2021-02-01,San Angelo State Supported Living Center,11640 Us Highway 87 N,Carlsbad,TOM GREEN,Moderna,300
Week 8,2021-02-01,Communitycare North Central,1210 W Braker Ln,Austin,TRAVIS,Moderna,200
Week 8,2021-02-01,Communitycare Rundberg,825 E Rundberg Ln Ste B1,Austin,TRAVIS,Moderna,200
Week 8,2021-02-01,Communitycare- South Austin,2529 S 1st St,Austin,TRAVIS,Moderna,200
Week 8,2021-02-01,Heb Pharmacy 229,6607 S Interstate 35,Austin,TRAVIS,Moderna,100
Week 8,2021-02-01,Lone Star Circle Of Care At Jonestown,18220 Fm 1431 Ste D,Leander,TRAVIS,Moderna,100
Week 8,2021-02-01,Brookshires Pharmacy 18,520 S Magnolia St,Woodville,TYLER,Moderna,100
Week 8,2021-02-01,Tyler County Hospital Family Medical Clinic,104 N Beech St,Woodville,TYLER,Moderna,500
Week 8,2021-02-01,Divine Grace Pharmacy,1970 Us Highway 259 S,Diana,UPSHUR,Moderna,100
Week 8,2021-02-01,The Med-Shop Pharmacy,825 US HWY 271 N.,Gilmer,UPSHUR,Moderna,100
Week 8,2021-02-01,United Medical Centers,913 S Main St,Del Rio,VAL VERDE,Moderna,100
Week 8,2021-02-01,Brookshires Pharmacy 033,205 W Frank St,Grand Saline,VAN ZANDT,Moderna,100
Week 8,2021-02-01,Innate Medical Solution,749 N.Waldrip,Grand Saline,VAN ZANDT,Moderna,100
Week 8,2021-02-01,Brookshires Pharmacy 002,706 W Main St,Van,VAN ZANDT,Moderna,200
Week 8,2021-02-01,HEB Pharmacy 554,1505 E Rio Grande,Victoria,VICTORIA,Moderna,100
Week 8,2021-02-01,HEB Pharmacy 92,6106 N. Navarro,Victoria,VICTORIA,Moderna,100
Week 8,2021-02-01,DSHS Huntsville Clinic,2507 Lake Rd,Huntsville,WALKER,Moderna,200
Week 8,2021-02-01,Huntsville Family Medicine - Huntsville 2,123 Medical Park Ln Ste A,Huntsville,WALKER,Moderna,300
Week 8,2021-02-01,Ft Bend Family Hlth Ctr Accesshealth - Brookshire,533 Fm 359 S,Brookshire,WALLER,Moderna,1000
Week 8,2021-02-01,Healthpoint Hempstead,215 Fm 1488 Rd,Hempstead,WALLER,Moderna,100
Week 8,2021-02-01,Gateway Hlth Comm Ctr Inc,2007 S Zapata Hwy,Laredo,WEBB,Moderna,200
Week 8,2021-02-01,Parkview Rural Health Clinic - Wheeler,307 E. 9th Street,Wheeler,WHEELER,Moderna,300
Week 8,2021-02-01,Hospice of Wichita Falls,4909 Johnson Road,Wichita Falls,WICHITA,Moderna,200
Week 8,2021-02-01,DSHS Vernon,1531 Cumberland St,Vernon,WILBARGER,Moderna,100
Week 8,2021-02-01,Family Pharmacy,1720 Hillcrest Dr,Vernon,WILBARGER,Moderna,300
Week 8,2021-02-01,Su Clinica - Raymondville,131 Fm 3168,Raymondville,WILLACY,Moderna,100
Week 8,2021-02-01,Wcchd Georgetown,100 W 3rd St,Georgetown,WILLIAMSON,Moderna,500
Week 8,2021-02-01,Seton Circle Of Care Senior Health,3950 N A W Grimes Blvd # 104,Round Rock,WILLIAMSON,Moderna,100
Week 8,2021-02-01,Lone Star Circle Care Taylor Hlth Ctr,601 Mallard Ln Ste A,Taylor,WILLIAMSON,Moderna,100
Week 8,2021-02-01,Texas Department of Criminal Justice BRIDGEPORT,4000 North 10th Street,Bridgeport,WISE,Moderna,100
Week 8,2021-02-01,Texas Department of Criminal Justice Johnston,703 Airport Rd.,Winnsboro,WOOD,Moderna,100
Week 7,2021-01-25,Medical Clinic Of Muleshoe,708 S 1st St,Muleshoe,BAILEY,Pfizer,975
Week 7,2021-01-25,Christus Spohn Health System Beeville,1500 E Houston St,Beeville,BEE,Pfizer,1950
Week 7,2021-01-25,Community Action Health Center,301 S Hillside Dr Ste 5,Beeville,BEE,Pfizer,975
Week 7,2021-01-25,Lhd Bell County Public Health District (Re),509 S 9th St,Temple,BELL,Pfizer,3900
Week 7,2021-01-25,University Health System - Inpatient,4502 Medical Dr,San Antonio,BEXAR,Pfizer,10725
Week 7,2021-01-25,Wellness 360 (Adult),7703 Floyd Curl Dr,San Antonio,BEXAR,Pfizer,5850
Week 7,2021-01-25,BSW Medical Center Marble Falls,810 Tx-71w,Marble Falls,BURNET,Pfizer,975
Week 7,2021-01-25,Clay County Memorial Hospital,310 W South St,Henrietta,CLAY,Pfizer,975
Week 7,2021-01-25,Baylor Scott & White Medical Center - Plano,4700 Alliance Blvd,Plano,COLLIN,Pfizer,3900
Week 7,2021-01-25,Coryell Health Medical Clinic,1507 W Main St,Gatesville,CORYELL,Pfizer,975
Week 7,2021-01-25,Coon Memorial Hospital,1411 Denver Ave,Dalhart,DALLAM,Pfizer,975
Week 7,2021-01-25,Baylor University Med Cntr Dallas,3500 Gaston Ave,Dallas,DALLAS,Pfizer,4875
Week 7,2021-01-25,Parkland Hospital,5200 Harry Hines Blvd,Dallas,DALLAS,Pfizer,10725
Week 7,2021-01-25,UT Southwestern Medical Center,5323 Harry Hines Blvd,Dallas,DALLAS,Pfizer,10725
Week 7,2021-01-25,LHD Denton County Public Health (RE),535 S. Loop 288,Denton,DENTON,Pfizer,1950
Week 7,2021-01-25,Dimmit Regional Hospital,704 Hospital Dr,Carrizo Springs,DIMMIT,Pfizer,975
Week 7,2021-01-25,Medical Center Hospital,400 W 4th,Odessa,ECTOR,Pfizer,3900
Week 7,2021-01-25,University Medical Center of El Paso,4815 Alameda Ave,El Paso,EL PASO,Pfizer,6825
Week 7,2021-01-25,Falls Community Hospital & Clinic,322 Coleman St,Marlin,FALLS,Pfizer,975
Week 7,2021-01-25,Tmc Bonham Hospital,504 Lipscomb St,Bonham,FANNIN,Pfizer,975
Week 7,2021-01-25,LHD FORT BEND COUNTY HEALTH DEPARTMENT (HHS) (RE),4520 Reading Rd,Rosenberg,FORT BEND,Pfizer,6825
Week 7,2021-01-25,University Of Texas Medical Branch Hospital,301 University Blvd,Galveston,GALVESTON,Pfizer,4875
Week 7,2021-01-25,CHRISTUS Good Shepherd Medical Center Longview,700 E Marshall Ave,Longview,GREGG,Pfizer,2925
Week 7,2021-01-25,Chi St Lukes Health,6720 Bertner Ave,Houston,HARRIS,Pfizer,1950
Week 7,2021-01-25,Houston Methodist Hospital,6565 Fannin St,Houston,HARRIS,Pfizer,12675
Week 7,2021-01-25,Memorial Hermann Texas Medical Center,6411 Fannin St,Houston,HARRIS,Pfizer,3900
Week 7,2021-01-25,School Of Nursing - Main Building,1851 Crosspoint Ave.,Houston,HARRIS,Pfizer,3900
Week 7,2021-01-25,Lhd Hays County Health Department (Re),401 Broadway St Ste A,San Marcos,HAYS,Pfizer,1950
Week 7,2021-01-25,Doctors Hospital at Renaissance,5501 South McColl Road,Edinburg,HIDALGO,Pfizer,6825
Week 7,2021-01-25,Ut Health Rgv Employee Health Edinburg,1210 W Schunior St,Edinburg,HIDALGO,Pfizer,975
Week 7,2021-01-25,UTHEALTH RGV Family Health,2810 W. Expressway 83,Mercedes,HIDALGO,Pfizer,975
Week 7,2021-01-25,Jefferson County Immunization Clinic,7933 Viterbo Rd Ste 100,Beaumont,JEFFERSON,Pfizer,1950
Week 7,2021-01-25,Christus Spohn Health System Alice,2500 E Main St,Alice,JIM WELLS,Pfizer,975
Week 7,2021-01-25,Christus Spohn Health System Kleberg,1311 General Cavazos Blvd,Kingsville,KLEBERG,Pfizer,975
Week 7,2021-01-25,La Salle County Regional Health Authority,247 Mars Drive,Cotulla,LA SALLE,Pfizer,975
Week 7,2021-01-25,"Emergency Hospital Systems, LLC",300 E Crockett,Cleveland,LIBERTY,Pfizer,975
Week 7,2021-01-25,Providence Health - Providence Health Center,6901 Medical Pkwy,Waco,MCLENNAN,Pfizer,1950
Week 7,2021-01-25,Midland Memorial Hospital,400 Rosalind Redfern Grover Pkwy,Midland,MIDLAND,Pfizer,4875
Week 7,2021-01-25,CHI ST LUKES HEALTH WOODLANDS HOSP,17200 ST LUKES WAY,Conroe,MONTGOMERY,Pfizer,1950
Week 7,2021-01-25,Driscoll Health System,3533 S. Alameda,Corpus Christi,NUECES,Pfizer,975
Week 7,2021-01-25,Parker County Hospital District,1130 Pecan Dr,Weatherford,PARKER,Pfizer,1950
Week 7,2021-01-25,Pecos Valley Rural Health Clinic,2335 S Pigman St,Pecos,REEVES,Pfizer,975
Week 7,2021-01-25,UT Health Science Center Tyler,11937 Us Highway 271,Tyler,SMITH,Pfizer,1950
Week 7,2021-01-25,Texas Health Medical Support,1100 Bridgewood,Fort Worth,TARRANT,Pfizer,9750
Week 7,2021-01-25,Hendrick Medical Center,1900 Pine St,Abilene,TAYLOR,Pfizer,2925
Week 7,2021-01-25,Shannon Pharmacy,119 E. Beauregard Ave,San Angelo,TOM GREEN,Pfizer,1950
Week 7,2021-01-25,Ut Health Austin (Dell Medical School),1601 Trinity Avenue,Austin,TRAVIS,Pfizer,1950
Week 7,2021-01-25,Uvalde Memorial Hospital,1025 Garner Field Rd.,Uvalde,UVALDE,Pfizer,975
Week 7,2021-01-25,The University of Texas at El Paso,500 W. University Ave,El Paso,EL PASO,Pfizer,975
Week 7,2021-01-25,TCH Main,6621 Fannin St Mc 22510,Houston,HARRIS,Pfizer,975
Week 7,2021-01-25,UT MD Anderson Cancer Center,1515 Holcombe Blvd,Houston,HARRIS,Pfizer,975
Week 7,2021-01-25,Val Verde Rural Health Clinic,1801 N. Bedell,Del Rio,VAL VERDE,Pfizer,975
Week 7,2021-01-25,LHD Wichita Falls-Wichita CO PH Dist (RE),1700 3rd Street,Wichita Falls,WICHITA,Pfizer,1950
Week 7,2021-01-25,A+ Life Style Medical Group,815 Hwy 71 W,Bastrop,BASTROP,Moderna,1000
Week 7,2021-01-25,Samhd Main Immunizations Clinic,210 N Mel Waiters Way,San Antonio,BEXAR,Moderna,9000
Week 7,2021-01-25,Chi St Joseph Health College Station Hospital,1604 Rock Prairie Rd,College Station,BRAZOS,Moderna,1200
Week 7,2021-01-25,Ccdhhs San Benito Nursing Office,1390 W Expressway 83,San Benito,CAMERON,Moderna,6000
Week 7,2021-01-25,CHAMBERS COUNTY HEALTH DEPT ANAHUAC,102 AIRPORT RD,Anahuac,CHAMBERS,Moderna,1200
Week 7,2021-01-25,Allen Fire Department,310 Century Pkwy,Allen,COLLIN,Moderna,2000
Week 7,2021-01-25,City Of Mckinney Fire Department,2200 Taylor Burk Dr,McKinney,COLLIN,Moderna,2000
Week 7,2021-01-25,Collin County Healthcare Services,825 N Mcdonald St Ste 145,McKinney,COLLIN,Moderna,2700
Week 7,2021-01-25,Kay Bailey Hutchinson Convention Center,650 S Griffin Street,Dallas,DALLAS,Moderna,5000
Week 7,2021-01-25,LHD Dallas County Health And Human Services (Re),2377 N Stemmons Fwy,Dallas,DALLAS,Moderna,9000
Week 7,2021-01-25,Lhd Garland (City Of) Health Dept (Re),206 Carver Dr,Garland,DALLAS,Moderna,1000
Week 7,2021-01-25,LHD Denton County Public Health (RE),535 S. Loop 288,Denton,DENTON,Moderna,8000
Week 7,2021-01-25,City of El Paso Fire Department,301 George Perry,El Paso,EL PASO,Moderna,5000
Week 7,2021-01-25,LHD Galveston County Health District (RE),9850 B Emmett F Lowry EXpy,Texas City,GALVESTON,Moderna,1000
Week 7,2021-01-25,Hill Country Memorial Hospital,1020 S State Highway 16,Fredericksburg,GILLESPIE,Moderna,1200
Week 7,2021-01-25,HCPH Main Office,2223 West Loop South,Houston,HARRIS,Moderna,9000
Week 7,2021-01-25,Houston Health Department Immunization Bureau,8000 N Stadium Dr,Houston,HARRIS,Moderna,9000
Week 7,2021-01-25,Lhd Hidalgo County Health Department (Re),1304 S 25th Ave,Edinburg,HIDALGO,Moderna,5000
Week 7,2021-01-25,Lhd Jasper-Newton Co Phealth Dist (Re),139 W Lamar St,Jasper,JASPER,Moderna,1600
Week 7,2021-01-25,Kleberg County Sheriff's Office,1500 East King,Kingsville,KLEBERG,Moderna,1000
Week 7,2021-01-25,Lhd Lubbock City Health Dept (Re),806 18th St,Lubbock,LUBBOCK,Moderna,5000
Week 7,2021-01-25,Eagle Pass Fire Department,2558 El Indio Hwy,Eagle Pass,MAVERICK,Moderna,1200
Week 7,2021-01-25,Lhd Waco-Mclennan Co Phealth Dist (Re),225 W Waco Dr,Waco,MCLENNAN,Moderna,1500
Week 7,2021-01-25,Lone Star Family Health Center,605 S. Conroe Medical Dr,Conroe,MONTGOMERY,Moderna,2000
Week 7,2021-01-25,LHD Corsicana-Navarro Public Health District (RE),618 N Main,Corsicana,NAVARRO,Moderna,1500
Week 7,2021-01-25,Corpus Christi Nueces Co Pub Hlth Dis,1702 Horne Road,Corpus Christi,NUECES,Moderna,5000
Week 7,2021-01-25,LHD Amarillo DOH,1000 Martin Rd,Amarillo,POTTER,Moderna,5000
Week 7,2021-01-25,Lhd Nethealth (Re),815 N Broadway Ave,Tyler,SMITH,Moderna,1500
Week 7,2021-01-25,Arlington Fire Department,620 W Division St.,Arlington,TARRANT,Moderna,7000
Week 7,2021-01-25,Tarrant Co Ph Imm Outreach,1101 S Main St Ste 1350,Fort Worth,TARRANT,Moderna,9000
Week 7,2021-01-25,Austin Public Health,15 Waller Street,Austin,TRAVIS,Moderna,12000
Week 7,2021-01-25,Victoria County Public Health Department,2805 N Navarro,Victoria,VICTORIA,Moderna,1500
Week 7,2021-01-25,Washington County Ems,1875 Highway 290 W,Brenham,WASHINGTON,Moderna,2000
Week 7,2021-01-25,City Of Laredo Health Department,2600 Cedar Ave,Laredo,WEBB,Moderna,1200
Week 7,2021-01-25,Family Emergency Rooms Cedar Park,3620 E. WHITESTONE BLVD.,Cedar Park,WILLIAMSON,Moderna,8000
Week 7,2021-01-25,Lhd Andrews City-County Health Department (Re),208 Nw 2nd St,Andrews,ANDREWS,Moderna,400
Week 7,2021-01-25,Lhd Angelina County And Cities Health District (Re),503 Hill St Ste 100,Lufkin,ANGELINA,Moderna,600
Week 7,2021-01-25,Centromed Sap Culebra,9793 Culebra Rd Ste 105,San Antonio,BEXAR,Moderna,100
Week 7,2021-01-25,Centromed Sarah E. Davidson,1 Haven For Hope Way,San Antonio,BEXAR,Moderna,100
Week 7,2021-01-25,Holy Savior Hospice and Palliative Care,3201 Cherry Ridge,San Antonio,BEXAR,Moderna,100
Week 7,2021-01-25,Laurel Ridge Treatment Center,17720 Corporate Woods Dr,San Antonio,BEXAR,Moderna,600
Week 7,2021-01-25,Goodall Witcher Hospital,101 Posey Ave Bldg 1,Clifton,BOSQUE,Moderna,100
Week 7,2021-01-25,Lhd Texarkana-Bowie Co Fam Hlth Cntr (Re),902 W 12th St,Texarkana,BOWIE,Moderna,400
Week 7,2021-01-25,BRAZORIA COUNTY HEALTH DEPT ALVIN,260 GEORGE ST,Alvin,BRAZORIA,Moderna,700
Week 7,2021-01-25,Brazoria County Health Department,434 E Mulberry St,Angleton,BRAZORIA,Moderna,700
Week 7,2021-01-25,Ron Jackson State Juvenile Correctional Complex,611 Fm 3254 Old Bangs Road,Brownwood,BROWN,Moderna,100
Week 7,2021-01-25,Burleson St Joseph Health Center,1101 Woodson Dr,Caldwell,BURLESON,Moderna,100
Week 7,2021-01-25,Seton Edgar B Davis Hospital,130 Hays St,Luling,CALDWELL,Moderna,200
Week 7,2021-01-25,Brownsville Community Health Center,191 E. Price Rd,Brownsville,CAMERON,Moderna,100
Week 7,2021-01-25,Harlingen Medical Center,5501 S Expressway 77,Harlingen,CAMERON,Moderna,100
Week 7,2021-01-25,Su Clinica - Harlingen Adults,1706 Treasure Hills Blvd,Harlingen,CAMERON,Moderna,100
Week 7,2021-01-25,Su Clinica Women's Health Center- Harlingen,1706 Treasure Hills Blvd,Harlingen,CAMERON,Moderna,100
Week 7,2021-01-25,Ut Health Rgv Multispecialty,2106 Treasure Hills Blvd Ste 1.326,Harlingen,CAMERON,Moderna,100
Week 7,2021-01-25,Chapman Pharmacy,108 E 5th St,Rusk,CHEROKEE,Moderna,300
Week 7,2021-01-25,Columbus Community Hospital - Columbus 2,110 Shult Drive,Columbus,COLORADO,Moderna,1000
Week 7,2021-01-25,Comal County Public Health Office (Re),1297 Church Hill Drive,New Braunfels,COMAL,Moderna,500
Week 7,2021-01-25,CCH Pharmacy,614 Eaker St,Eden,CONCHO,Moderna,100
Week 7,2021-01-25,North Texas Medical Center,1900 Hospital Blvd,Gainesville,COOKE,Moderna,300
Week 7,2021-01-25,Muenster Memorial Hospital,PO Box 370,Muenster,COOKE,Moderna,100
